avg_t,p99_t,read_n,write_n,rho,shards,backpressure
97.0696211136727,177.0926169651307,100,986,0.7,5,0
8.505434982630428,11.835457028972229,100,24,0.72,5,1
95.78284886840636,183.09808207547758,100,981,0.72,5,0
8.642070491529095,12.569499622911117,100,27,0.74,5,1
92.30920398449254,160.82845894794687,100,952,0.74,5,0
8.337750188714635,11.249879502634034,100,25,0.76,5,1
99.39969312139705,196.4591941216238,100,1093,0.76,5,0
8.483297601231868,10.987268925654897,100,22,0.78,5,1
111.74253325744186,200.83981754490554,100,1199,0.78,5,0
8.484473121863942,11.628935554019392,100,24,0.8,5,1
121.42895228163201,235.4048024146821,100,1370,0.8,5,0
8.107001988733437,10.612111742754493,100,21,0.82,5,1
120.79185242396403,238.85560431371078,100,1434,0.82,5,0
8.745664364547958,14.519802875631314,100,22,0.84,5,1
126.84383672175426,245.05567680504672,100,1526,0.84,5,0
8.590880910936935,13.46556422638866,100,28,0.86,5,1
122.58740596806526,239.54003050115853,100,1435,0.86,5,0
8.645866286549353,14.04595912435894,100,29,0.88,5,1
123.97016694600019,251.7997074086389,100,1540,0.88,5,0
8.407965525896183,12.4844388300803,100,27,0.9,5,1
121.38681905605335,256.4232781371989,100,1581,0.9,5,0
8.219082081792186,10.48357849516517,100,22,0.92,5,1
142.4996414801074,280.4143689736184,100,1736,0.92,5,0
8.747755258911498,11.76062099363565,100,24,0.94,5,1
166.01073747764497,304.72564681846666,100,1943,0.94,5,0
8.451982296234059,12.661606641444886,100,24,0.96,5,1
164.74354824861155,311.247342161817,100,1969,0.96,5,0
8.268471857525865,10.598592546337521,100,24,0.98,5,1
178.66332347439445,372.67895297647664,100,2436,0.98,5,0
