avg_t,p99_t,read_n,write_n,rho,shards,backpressure
0.7962060489469969,2.3721759039790413,10000,20794,0.62,5,1
1.2784009046568476,3.361347941196982,10000,31258,0.62,5,0
0.8394391404171527,2.288078630412201,10000,21177,0.64,5,1
1.4433027708862327,4.17116254956773,10000,32451,0.64,5,0
0.9519431309061321,2.6551494432660547,10000,21296,0.66,5,1
1.5006499588738667,3.9753602650148423,10000,32909,0.66,5,0
0.9136673900786393,2.5115602236357994,10000,21728,0.68,5,1
1.5781517080206253,4.421665566900633,10000,34058,0.68,5,0
0.8400476571102763,2.3107046007444296,10000,21955,0.7,5,1
1.6758084646102922,4.488322825929914,10000,35089,0.7,5,0
0.82370537097292,2.380861546022061,10000,22111,0.72,5,1
1.7700922128471874,4.666095244750068,10000,36223,0.72,5,0
0.9456121204845968,2.484882896745603,10000,22244,0.74,5,1
1.8965495137228336,4.997593914116878,10000,36810,0.74,5,0
0.9411571565996355,2.4890616483507984,10000,22275,0.76,5,1
1.938784360261957,5.263343498303584,10000,37639,0.76,5,0
0.9956032677180883,2.538803928861853,10000,22629,0.78,5,1
2.323929541885265,6.149215259191355,10000,39075,0.78,5,0
0.8170715809337924,2.476046593297733,10000,22840,0.8,5,1
2.422641128434964,6.059265946661071,10000,39976,0.8,5,0
0.9009802346524084,2.5799030556399885,10000,23013,0.82,5,1
2.6916970203128736,7.084303647960164,10000,41237,0.82,5,0
1.0190084669665749,2.6300516403480287,10000,22963,0.84,5,1
3.0770617682691794,7.713794640121705,10000,41926,0.84,5,0
0.839770278450483,2.2745875200835144,10000,23240,0.86,5,1
3.4516961470935925,9.001399547854362,10000,43042,0.86,5,0
1.0363650779880516,2.6603045609081164,10000,23260,0.88,5,1
4.163929569769864,10.346945962714473,10000,43888,0.88,5,0
0.9866648083398766,2.654245211054331,10000,23544,0.9,5,1
5.130274278930166,12.477047047138676,10000,44885,0.9,5,0
0.7578348212588626,3.0263841210849023,10000,23725,0.92,5,1
5.96693902413597,14.199247925028205,10000,45867,0.92,5,0
1.0343109848473049,2.8173047935720206,10000,23693,0.94,5,1
8.514326070390597,20.583678105647323,10000,47096,0.94,5,0
1.0509462863026262,2.812203856867884,10000,23693,0.96,5,1
13.100930382696212,35.07417837999674,10000,48028,0.96,5,0
1.046597047853932,2.639460373631664,10000,23978,0.98,5,1
21.34915401952556,47.60209314143496,10000,49209,0.98,5,0
